,Country/Region,Province/State,Latitude,Longitude,Confirmed,Recovered,Deaths,Date
725,US,Minnesota,46.58589171,-94.96968506,59.0,0.0,0.0,2020-09-16
726,US,Minnesota,44.02211116,-93.58720034,400.0,0.0,8.0,2020-09-16
727,US,Minnesota,45.03864533,-92.88429635,3431.0,0.0,55.0,2020-09-16
728,US,Minnesota,43.97823903,-94.61413846,482.0,0.0,4.0,2020-09-16
729,US,Minnesota,46.35721532,-96.4684375,55.0,0.0,3.0,2020-09-16
730,US,Minnesota,43.98772283,-91.78081305,714.0,0.0,18.0,2020-09-16
731,US,Minnesota,45.17297924,-93.96234781,1463.0,0.0,7.0,2020-09-16
732,US,Minnesota,44.71710183,-95.86842453,135.0,0.0,1.0,2020-09-16
733,US,Mississippi,31.47669768,-91.35326037,881.0,0.0,33.0,2020-09-16
734,US,Mississippi,34.88084463,-88.57996173,746.0,0.0,10.0,2020-09-16
735,US,Mississippi,31.17467303,-90.80501621,303.0,0.0,10.0,2020-09-16
736,US,Mississippi,33.08658803,-89.57838564,633.0,0.0,25.0,2020-09-16
737,US,Mississippi,34.81681228,-89.18945516,208.0,0.0,1.0,2020-09-16
738,US,Mississippi,33.93683395,-89.33686647,506.0,0.0,12.0,2020-09-16
739,US,Missouri,36.64916339,-92.44459066,95.0,0.0,0.0,2020-09-16
740,US,Missouri,36.2130572,-89.78742322,441.0,0.0,9.0,2020-09-16
741,US,Missouri,37.70660776,-89.82741088,546.0,0.0,4.0,2020-09-16
742,US,Nebraska,41.71711774,-103.0061405,73.0,0.0,0.0,2020-09-16
743,US,Nebraska,41.39750195,-97.99327291,21.0,0.0,0.0,2020-09-16
744,US,Nebraska,40.38514847,-95.85433992,109.0,0.0,0.0,2020-09-16
745,US,Nebraska,40.17637905,-98.04743961,13.0,0.0,0.0,2020-09-16
746,US,Nebraska,40.64843556,-96.13374142,130.0,0.0,1.0,2020-09-16
747,US,Nebraska,40.13141096,-96.23705437,15.0,0.0,0.0,2020-09-16
748,US,Nebraska,40.85082525,-101.6502942,33.0,0.0,9.0,2020-09-16
749,US,Nebraska,40.51156033,-99.41461667,96.0,0.0,0.0,2020-09-16
750,US,Nebraska,42.26434853,-97.60122773,93.0,0.0,7.0,2020-09-16
751,US,Nebraska,41.57246836,-97.52144359,980.0,0.0,3.0,2020-09-16
752,US,Nebraska,41.18813488,-97.56630712,45.0,0.0,1.0,2020-09-16
753,US,Nebraska,40.17556879999999,-100.476998,25.0,0.0,0.0,2020-09-16
754,US,Nebraska,40.1247415,-95.71755036,49.0,0.0,1.0,2020-09-16
755,US,Nebraska,42.42252217,-99.44832069,35.0,0.0,0.0,2020-09-16
756,US,Nebraska,40.52418865,-97.14085859,673.0,0.0,2.0,2020-09-16
757,US,Nebraska,41.11314181,-96.11156432,3250.0,0.0,15.0,2020-09-16
758,US,Nebraska,41.227810299999994,-96.63773905,366.0,0.0,3.0,2020-09-16
759,US,Nebraska,41.85070896,-103.70809859999999,393.0,0.0,7.0,2020-09-16
760,US,Nebraska,40.87241834,-97.139673,196.0,0.0,3.0,2020-09-16
761,US,Nebraska,42.50284406,-102.4126613,46.0,0.0,0.0,2020-09-16
762,US,Nebraska,41.22045983,-98.97588642,20.0,0.0,1.0,2020-09-16
763,US,Nebraska,42.48932059,-103.7576544,7.0,0.0,0.0,2020-09-16
764,US,Nebraska,41.9169835,-97.19394708,38.0,0.0,0.0,2020-09-16
765,US,Nebraska,40.17626377,-97.59504381,28.0,0.0,0.0,2020-09-16
766,US,Nebraska,41.91358968,-100.5556632,5.0,0.0,0.0,2020-09-16
767,US,Nebraska,42.15725356,-96.54157099,241.0,0.0,4.0,2020-09-16
768,US,Nebraska,41.22703692,-98.50218293,170.0,0.0,0.0,2020-09-16
769,US,Nebraska,41.16624273,-98.0374887,79.0,0.0,1.0,2020-09-16
770,US,Nebraska,41.56730777,-98.98197724,26.0,0.0,0.0,2020-09-16
771,US,Nebraska,41.56797682,-101.05993620000001,6.0,0.0,0.0,2020-09-16
772,US,Nebraska,41.91371961,-99.45440415,2.0,0.0,0.0,2020-09-16
773,US,Nebraska,40.17636348,-98.95299073,20.0,0.0,0.0,2020-09-16
774,US,Nebraska,40.52993007,-100.3924658,6.0,0.0,0.0,2020-09-16
775,US,Nebraska,40.17642064,-99.91247454,32.0,0.0,1.0,2020-09-16
776,US,Nebraska,40.26186809,-96.68946704,176.0,0.0,5.0,2020-09-16
777,US,Nebraska,41.61703149,-102.3313973,9.0,0.0,0.0,2020-09-16
778,US,Nebraska,41.91428955,-98.99111827,7.0,0.0,0.0,2020-09-16
779,US,Nebraska,40.51481965,-99.83020279,31.0,0.0,0.0,2020-09-16
780,US,Nebraska,41.91528587,-101.740701,1.0,0.0,0.0,2020-09-16
781,US,Nebraska,41.56742671,-98.52150266,20.0,0.0,0.0,2020-09-16
782,US,Nebraska,40.87257079,-98.50218293,1939.0,0.0,47.0,2020-09-16
783,US,Nebraska,40.87349452,-98.02099117,112.0,0.0,12.0,2020-09-16
784,US,Nebraska,40.17658508,-99.40438879,11.0,0.0,0.0,2020-09-16
785,US,Nebraska,40.52451972,-101.0603568,0.0,0.0,0.0,2020-09-16
786,US,Nebraska,40.17609175,-101.04164770000001,3.0,0.0,0.0,2020-09-16
787,US,Nebraska,42.45522056,-98.78402558,42.0,0.0,0.0,2020-09-16
788,US,Nebraska,41.91586243,-101.1354293,7.0,0.0,0.0,2020-09-16
789,US,Nebraska,41.2200529,-98.5166499,77.0,0.0,5.0,2020-09-16
790,US,Nebraska,40.17584531,-97.142601,27.0,0.0,0.0,2020-09-16
791,US,Nebraska,40.39257596,-96.26522753,37.0,0.0,0.0,2020-09-16
792,US,Nebraska,40.50663314,-98.94877182,131.0,0.0,0.0,2020-09-16
793,US,Nebraska,41.19930341,-101.66201640000001,54.0,0.0,0.0,2020-09-16
794,US,Nebraska,42.87990694,-99.71343729,3.0,0.0,0.0,2020-09-16
795,US,Nebraska,41.19774275,-103.7148131,15.0,0.0,0.0,2020-09-16
796,US,Nebraska,42.63758421,-97.89178836,105.0,0.0,0.0,2020-09-16
797,US,Nebraska,40.78416049,-96.68777155,5349.0,0.0,23.0,2020-09-16
798,US,Nebraska,41.04658298,-100.74753740000001,349.0,0.0,2.0,2020-09-16
799,US,Nebraska,41.56650314,-100.4817851,6.0,0.0,0.0,2020-09-16
800,US,Nebraska,41.91676024,-97.6005481,753.0,0.0,5.0,2020-09-16
801,US,Nebraska,40.52458567,-97.59646937,48.0,0.0,1.0,2020-09-16
802,US,Nebraska,41.52815707,-96.22019892,213.0,0.0,2.0,2020-09-16
803,US,Nebraska,40.17642643,-98.50019851,14.0,0.0,0.0,2020-09-16
804,US,New Jersey,39.47538693,-74.65848483,3920.0,0.0,255.0,2020-09-16
805,US,New Jersey,40.96010917,-74.07164325,22030.0,0.0,2043.0,2020-09-16
806,US,New Jersey,39.87681124,-74.66927768,6801.0,0.0,490.0,2020-09-16
807,US,New Jersey,39.80343818,-74.96388753,9563.0,0.0,603.0,2020-09-16
808,US,New Jersey,39.15008829,-74.80170244,981.0,0.0,95.0,2020-09-16
809,US,New Jersey,39.37199394,-75.10712559,3702.0,0.0,157.0,2020-09-16
810,US,New Jersey,40.78681335,-74.24657979,20723.0,0.0,2124.0,2020-09-16
811,US,New Jersey,39.71581067,-75.13995546,4178.0,0.0,224.0,2020-09-16
812,US,New Jersey,40.73766234,-74.07515667,20422.0,0.0,1513.0,2020-09-16
813,US,New Jersey,40.56335249,-74.91284156,1273.0,0.0,125.0,2020-09-16
814,US,New Jersey,40.28047017,-74.70479631,8526.0,0.0,634.0,2020-09-16
815,US,New Jersey,40.43629879,-74.41426991,18931.0,0.0,1424.0,2020-09-16
816,US,New Jersey,40.26549699,-74.22240686,11287.0,0.0,864.0,2020-09-16
817,US,New Jersey,40.86095313,-74.54553709999998,7674.0,0.0,831.0,2020-09-16
818,US,New Jersey,39.8895449,-74.28089251,11897.0,0.0,1039.0,2020-09-16
819,US,New Jersey,41.03238628,-74.29954144,18719.0,0.0,1251.0,2020-09-16
820,US,New Jersey,39.58719656,-75.34696629999998,1028.0,0.0,89.0,2020-09-16
821,US,New Jersey,40.56465737,-74.61683016,5611.0,0.0,568.0,2020-09-16
822,US,New Jersey,41.13891592,-74.69118243,1429.0,0.0,198.0,2020-09-16
823,US,New Jersey,40.43629879,-74.65848483,320.0,0.0,0.0,2020-09-16
824,US,New Jersey,40.65835409,-74.30680092,17355.0,0.0,1356.0,2020-09-16
825,US,New Jersey,40.85951833,-74.99556527,1422.0,0.0,171.0,2020-09-16
826,US,New Mexico,35.05163625,-106.6703554,6107.0,0.0,168.0,2020-09-16
827,US,New Mexico,33.91514144,-108.4046587,11.0,0.0,1.0,2020-09-16
828,US,New Mexico,33.36406072,-104.4665365,975.0,0.0,7.0,2020-09-16
829,US,New Mexico,34.91131525,-107.998876,404.0,0.0,20.0,2020-09-16
830,US,New Mexico,36.60569702,-104.64726740000002,25.0,0.0,1.0,2020-09-16
831,US,New Hampshire,43.36094111,-71.5639,1.0,0.0,0.0,2020-09-16
832,US,Nebraska,42.20934475,-97.11926964,82.0,0.0,0.0,2020-09-16
833,US,New Hampshire,43.36094111,-72.22203125,49.0,0.0,1.0,2020-09-16
834,US,New Hampshire,42.98499744,-71.12883377,1940.0,0.0,103.0,2020-09-16
835,US,Nebraska,41.91482725,-98.52798941,1.0,0.0,0.0,2020-09-16
836,US,Nebraska,40.87272618,-97.59710186,140.0,0.0,1.0,2020-09-16
837,US,Nevada,39.15509045,-119.7480219,509.0,0.0,8.0,2020-09-16
838,US,Nevada,39.58105744,-118.3394607,131.0,0.0,3.0,2020-09-16
839,US,Nevada,36.21458855,-115.0130241,63077.0,0.0,1298.0,2020-09-16
840,US,Nevada,38.912862,-119.61713329999999,275.0,0.0,1.0,2020-09-16
841,US,Nevada,41.14531606,-115.3577619,894.0,0.0,7.0,2020-09-16
842,US,Nevada,37.78436681,-117.63199990000001,0.0,0.0,0.0,2020-09-16
843,US,Nevada,39.98100864,-116.26832040000001,10.0,0.0,0.0,2020-09-16
844,US,Nevada,41.40692186,-118.11094270000001,118.0,0.0,4.0,2020-09-16
845,US,Nevada,39.933223299999995,-117.03970749999999,70.0,0.0,1.0,2020-09-16
846,US,Nevada,37.64268459,-114.8790388,7.0,0.0,0.0,2020-09-16
847,US,Nevada,39.01777974,-119.18704790000001,392.0,0.0,6.0,2020-09-16
848,US,Nevada,38.53841696,-118.4344506,13.0,0.0,0.0,2020-09-16
849,US,Nevada,38.04264256,-116.47227020000001,490.0,0.0,15.0,2020-09-16
850,US,Nevada,40.44003782,-118.40056409999998,21.0,0.0,0.0,2020-09-16
851,US,Nevada,39.44875482,-119.5250207,9.0,0.0,0.0,2020-09-16
852,US,Nevada,39.44157041,-118.11094270000001,0.0,0.0,0.0,2020-09-16
853,US,Nevada,40.66562265,-119.6631594,8184.0,0.0,150.0,2020-09-16
854,US,Nevada,39.44157041,-114.89996599999999,48.0,0.0,1.0,2020-09-16
855,US,New Hampshire,43.51637314,-71.41684235,135.0,0.0,4.0,2020-09-16
856,US,New Hampshire,43.87498583,-71.20430216,118.0,0.0,2.0,2020-09-16
857,US,New Hampshire,42.92015988,-72.25311043,142.0,0.0,3.0,2020-09-16
858,US,New Hampshire,44.69063265,-71.30633239,21.0,0.0,0.0,2020-09-16
859,US,New Hampshire,43.93779815,-71.82057197,130.0,0.0,1.0,2020-09-16
860,US,New Hampshire,42.91537785,-71.7200253,4234.0,0.0,288.0,2020-09-16
861,US,New Hampshire,43.29662971,-71.6811573,541.0,0.0,23.0,2020-09-16
862,US,New Hampshire,43.291833000000004,-71.02336013,470.0,0.0,13.0,2020-09-16
863,US,Pennsylvania,41.30248872,-80.25816981,662.0,0.0,13.0,2020-09-16
864,US,Nebraska,40.17638677,-101.6876522,10.0,0.0,1.0,2020-09-16
865,US,Nebraska,41.58071748,-96.65598179,1025.0,0.0,11.0,2020-09-16
866,US,Missouri,38.76529479,-91.16124662,419.0,0.0,0.0,2020-09-16
867,US,Missouri,37.96130078,-90.87948158,305.0,0.0,1.0,2020-09-16
868,US,Missouri,37.11303869,-90.46001416,155.0,0.0,0.0,2020-09-16
869,US,Missouri,37.2813734,-92.876329,440.0,0.0,2.0,2020-09-16
870,US,Missouri,40.47945588,-94.42328751,18.0,0.0,0.0,2020-09-16
871,US,Missouri,37.27029221,-92.46914488,175.0,0.0,0.0,2020-09-16
872,US,Montana,45.13434354,-112.89846940000001,75.0,0.0,1.0,2020-09-16
873,US,Montana,45.42335905,-107.492347,800.0,0.0,21.0,2020-09-16
874,US,Montana,48.43175214,-108.9582723,15.0,0.0,0.0,2020-09-16
875,US,Montana,46.33277565,-111.49558130000001,17.0,0.0,0.0,2020-09-16
876,US,Montana,45.22850116,-109.0274047,104.0,0.0,0.0,2020-09-16
877,US,Montana,45.5197966,-104.53955359999999,0.0,0.0,0.0,2020-09-16
878,US,Montana,47.30797024,-111.3467922,481.0,0.0,5.0,2020-09-16
879,US,Montana,47.88084126,-110.4353362,18.0,0.0,0.0,2020-09-16
880,US,Montana,46.25319932,-105.57375259999998,85.0,0.0,2.0,2020-09-16
881,US,Montana,48.78420029,-105.54763429999998,3.0,0.0,0.0,2020-09-16
882,US,Montana,47.26584855,-104.89444170000002,64.0,0.0,1.0,2020-09-16
883,US,Montana,46.05953325,-113.073353,87.0,0.0,0.0,2020-09-16
884,US,Montana,46.33478338,-104.41835649999999,4.0,0.0,0.0,2020-09-16
885,US,Montana,47.26331584,-109.2245206,53.0,0.0,1.0,2020-09-16
886,US,Montana,48.29575866,-114.05205690000001,734.0,0.0,13.0,2020-09-16
887,US,Montana,45.54486106,-111.1692571,1166.0,0.0,4.0,2020-09-16
888,US,Montana,47.27545948,-107.0002351,16.0,0.0,0.0,2020-09-16
889,US,Montana,48.70513576,-112.9934235,169.0,0.0,1.0,2020-09-16
890,US,Montana,46.3816474,-109.17685220000001,3.0,0.0,0.0,2020-09-16
891,US,Montana,46.40605220000001,-113.4414186,22.0,0.0,0.0,2020-09-16
892,US,Montana,48.62879827,-110.1129252,119.0,0.0,3.0,2020-09-16
893,US,Missouri,37.8457799,-94.34127305,135.0,0.0,0.0,2020-09-16
894,US,Montana,46.14907081,-112.094396,48.0,0.0,0.0,2020-09-16
895,US,Missouri,38.43947277,-92.57976951,0.0,0.0,0.0,2020-09-16
896,US,Missouri,36.65465345,-93.04075153,1075.0,0.0,22.0,2020-09-16
897,US,Missouri,38.72798918,-93.28471706,919.0,0.0,8.0,2020-09-16
898,US,Missouri,37.87736118,-91.79351727,365.0,0.0,1.0,2020-09-16
899,US,Missouri,39.34310674,-91.16980779,213.0,0.0,3.0,2020-09-16
900,US,Missouri,39.38154439,-94.77068479,586.0,0.0,10.0,2020-09-16
901,US,Missouri,37.616229600000004,-93.39828174,429.0,0.0,1.0,2020-09-16
902,US,Missouri,37.82462075,-92.20783203,497.0,0.0,5.0,2020-09-16
903,US,Missouri,40.47942497,-93.02042674,30.0,0.0,1.0,2020-09-16
904,US,Missouri,39.52817427,-91.51838643,137.0,0.0,0.0,2020-09-16
905,US,Missouri,39.44007257,-92.49713740000001,190.0,0.0,2.0,2020-09-16
906,US,Missouri,39.353746799999996,-93.98905745,148.0,0.0,0.0,2020-09-16
907,US,Missouri,37.36085952,-90.97009925,27.0,0.0,0.0,2020-09-16
908,US,Missouri,36.65460667,-90.85990261,137.0,0.0,0.0,2020-09-16
909,US,Missouri,39.13734288,-93.20259964,627.0,0.0,9.0,2020-09-16
910,US,Missouri,40.46921489,-92.52311943,22.0,0.0,0.0,2020-09-16
911,US,Missouri,40.45214695,-92.14709064,25.0,0.0,1.0,2020-09-16
912,US,Missouri,37.05588075,-89.56474493,766.0,0.0,15.0,2020-09-16
913,US,Missouri,37.15772072,-91.40190382,70.0,0.0,1.0,2020-09-16
914,US,Missouri,39.79742518,-92.07634971,57.0,0.0,1.0,2020-09-16
915,US,Missouri,38.77875681,-90.66662425,6864.0,0.0,108.0,2020-09-16
916,US,Missouri,38.03699437,-93.77631447,34.0,0.0,0.0,2020-09-16
917,US,Missouri,37.81214171,-90.47598685,1798.0,0.0,7.0,2020-09-16
918,US,Missouri,38.63770039999999,-90.4458375,22241.0,0.0,774.0,2020-09-16
919,US,Missouri,38.63555736,-90.24349225,6686.0,0.0,192.0,2020-09-16
920,US,Missouri,37.89090059,-90.1949941,160.0,0.0,1.0,2020-09-16
921,US,Missouri,36.85571651,-89.9444155,408.0,0.0,9.0,2020-09-16
922,US,Missouri,36.75000327,-93.45256475,365.0,0.0,4.0,2020-09-16
923,US,Missouri,40.2099105,-93.11150106,184.0,0.0,0.0,2020-09-16
924,US,Missouri,37.31728859,-91.96564727,206.0,0.0,2.0,2020-09-16
925,US,Nebraska,41.29518299,-96.15085305,14751.0,0.0,175.0,2020-09-16
926,US,Montana,47.04581276,-110.26606880000001,6.0,0.0,0.0,2020-09-16
927,US,Montana,47.12610041,-112.39469799999999,215.0,0.0,3.0,2020-09-16
928,US,Montana,45.93955949,-108.26914860000001,2617.0,0.0,54.0,2020-09-16
929,US,Nebraska,40.52449420000001,-98.50117804,482.0,0.0,12.0,2020-09-16
930,US,Nebraska,42.17695516,-98.06662829999999,44.0,0.0,1.0,2020-09-16
931,US,Nebraska,41.56896142,-101.6959559,1.0,0.0,0.0,2020-09-16
932,US,Nebraska,41.54634427,-103.7114332,2.0,0.0,0.0,2020-09-16
933,US,Nebraska,41.91311716,-99.97677845,0.0,0.0,0.0,2020-09-16
934,US,Nebraska,41.70759415,-98.06737183,52.0,0.0,0.0,2020-09-16
935,US,Nebraska,42.22079243,-103.08788340000001,51.0,0.0,0.0,2020-09-16
936,US,Nebraska,42.899727399999996,-98.76486568,12.0,0.0,0.0,2020-09-16
937,US,Nebraska,42.43018907,-99.92904055,15.0,0.0,0.0,2020-09-16
938,US,Nebraska,40.85486962,-99.07500296,897.0,0.0,4.0,2020-09-16
939,US,Nebraska,41.85056773,-96.32605633,73.0,0.0,0.0,2020-09-16
940,US,Nebraska,41.22703692,-97.13106306,103.0,0.0,1.0,2020-09-16
941,US,Nebraska,40.90899107,-96.13971217,291.0,0.0,2.0,2020-09-16
942,US,Nebraska,42.598885100000004,-97.25311951,73.0,0.0,0.0,2020-09-16
943,US,Nebraska,40.523719799999995,-101.69780259999999,18.0,0.0,0.0,2020-09-16
944,US,Nebraska,42.54502621,-101.1244332,37.0,0.0,4.0,2020-09-16
945,US,Nebraska,41.21999357,-102.9941693,34.0,0.0,0.0,2020-09-16
946,US,Nebraska,40.52439441,-98.05126296,64.0,0.0,0.0,2020-09-16
947,US,Nebraska,41.57486951,-97.0868542,750.0,0.0,5.0,2020-09-16
948,US,Nebraska,41.91637624,-96.78730772,106.0,0.0,0.0,2020-09-16
949,US,Nebraska,41.39374521,-99.72805369,80.0,0.0,4.0,2020-09-16
950,US,Nebraska,42.39040144,-96.56656425,2110.0,0.0,43.0,2020-09-16
951,US,Nebraska,42.71985036,-103.1313774,114.0,0.0,0.0,2020-09-16
952,US,Nebraska,40.87028216,-99.82014609999999,1058.0,0.0,12.0,2020-09-16
953,US,Nebraska,41.11168186,-102.33333309999999,4.0,0.0,0.0,2020-09-16
954,US,Nebraska,42.49188363,-96.86782408,79.0,0.0,2.0,2020-09-16
955,US,Montana,46.95925154,-104.2510927,8.0,0.0,0.0,2020-09-16
956,US,Montana,47.64514965,-114.0898013,245.0,0.0,1.0,2020-09-16
957,US,Montana,46.46652491,-109.84646359999999,6.0,0.0,0.0,2020-09-16
958,US,Montana,46.86048047,-110.52643940000002,0.0,0.0,0.0,2020-09-16
959,US,Montana,48.56084317,-111.02430700000001,15.0,0.0,0.0,2020-09-16
960,US,Montana,48.54265777,-115.4046155,105.0,0.0,3.0,2020-09-16
961,US,Montana,45.30080065,-111.9173017,97.0,0.0,1.0,2020-09-16
962,US,Montana,47.64469406,-105.79449939999999,19.0,0.0,0.0,2020-09-16
963,US,Montana,46.59907074,-110.8898557,10.0,0.0,1.0,2020-09-16
964,US,Montana,47.15283992,-115.00152390000001,2.0,0.0,0.0,2020-09-16
965,US,Montana,47.03728583,-113.92135079999998,505.0,0.0,3.0,2020-09-16
966,US,Montana,46.49684637,-108.39498,28.0,0.0,1.0,2020-09-16
967,US,Montana,45.48965095,-110.52643940000002,84.0,0.0,0.0,2020-09-16
968,US,Montana,47.118246299999996,-108.2508876,0.0,0.0,0.0,2020-09-16
969,US,Montana,48.25936577,-107.9128511,116.0,0.0,0.0,2020-09-16
970,US,Montana,48.22773388,-112.22527029999999,18.0,0.0,0.0,2020-09-16
971,US,Montana,45.39617714,-105.636738,2.0,0.0,0.0,2020-09-16
972,US,Montana,46.85538891,-112.93591640000001,10.0,0.0,0.0,2020-09-16
973,US,Montana,46.86048047,-105.379384,1.0,0.0,0.0,2020-09-16
974,US,Montana,46.08520862,-114.11891640000002,119.0,0.0,2.0,2020-09-16
975,US,Montana,47.78668011,-104.5610786,71.0,0.0,2.0,2020-09-16
976,US,Montana,48.29607488,-105.00792679999999,87.0,0.0,1.0,2020-09-16
977,US,Montana,46.23397237,-106.72928799999998,505.0,0.0,7.0,2020-09-16
978,US,Montana,47.67657534,-115.1329916,42.0,0.0,1.0,2020-09-16
979,US,Montana,48.72085833,-104.50382900000001,7.0,0.0,0.0,2020-09-16
980,US,Montana,45.90018933,-112.6620092,183.0,0.0,0.0,2020-09-16
981,US,Montana,45.67071407,-109.3950061,49.0,0.0,2.0,2020-09-16
982,US,Montana,45.81367654,-109.9425686,37.0,0.0,1.0,2020-09-16
983,US,Montana,47.83741052,-112.24106880000001,20.0,0.0,0.0,2020-09-16
984,US,Montana,48.65577551,-111.69424140000001,64.0,0.0,6.0,2020-09-16
985,US,Montana,46.20973220000001,-107.26665159999999,3.0,0.0,0.0,2020-09-16
986,US,Montana,48.36435097,-106.6669635,52.0,0.0,0.0,2020-09-16
987,US,Minnesota,47.97373527,-94.93732139,355.0,0.0,4.0,2020-09-16
988,US,Pennsylvania,40.61116939,-77.61070738,200.0,0.0,1.0,2020-09-16
989,US,Pennsylvania,40.21053671,-75.36652296,11738.0,0.0,869.0,2020-09-16
990,US,Virginia,39.20172582,-78.25974949,823.0,0.0,11.0,2020-09-16
991,US,Virginia,38.2977863,-77.4922454,518.0,0.0,5.0,2020-09-16
992,US,Virginia,36.66601852,-80.91703124,406.0,0.0,30.0,2020-09-16
993,US,Virginia,37.31234791,-80.70636931,73.0,0.0,0.0,2020-09-16
994,US,Virginia,37.40809042,-76.53524337,226.0,0.0,2.0,2020-09-16
995,US,Virginia,37.71714806,-77.90381514,252.0,0.0,7.0,2020-09-16
996,US,Virginia,36.65677234,-81.23215889,292.0,0.0,10.0,2020-09-16
997,US,Virginia,38.29545894,-78.46525378,207.0,0.0,3.0,2020-09-16
998,US,Virginia,36.67878901,-77.56351439,741.0,0.0,11.0,2020-09-16
999,US,Virginia,36.76654925,-78.93512622,304.0,0.0,4.0,2020-09-16
1000,US,Virginia,37.03513786,-76.35879121,1736.0,0.0,20.0,2020-09-16
1001,US,Virginia,37.7583355,-77.49464673,1190.0,0.0,35.0,2020-09-16
1002,US,Virginia,36.6831435,-76.93859681,377.0,0.0,9.0,2020-09-16
1003,US,Virginia,38.43542574,-78.87536254,2293.0,0.0,34.0,2020-09-16
1004,US,Virginia,36.68542395,-79.87634026,971.0,0.0,18.0,2020-09-16
1005,US,Virginia,38.35799465,-79.56124594,6.0,0.0,0.0,2020-09-16
1006,US,Virginia,37.29186313,-77.29754684,372.0,0.0,6.0,2020-09-16
1007,US,Virginia,36.90579348,-76.70842863,672.0,0.0,14.0,2020-09-16
1008,US,Virginia,37.31156958,-76.76950618,804.0,0.0,19.0,2020-09-16
1009,US,Virginia,38.26818502,-77.15852768,225.0,0.0,4.0,2020-09-16
1010,US,Virginia,37.70965316,-77.09384941,142.0,0.0,2.0,2020-09-16
1011,US,Virginia,37.71044922,-76.88689628,66.0,0.0,1.0,2020-09-16
1012,US,Virginia,37.71889653,-76.46400482,115.0,0.0,0.0,2020-09-16
1013,US,Virginia,36.70586667,-83.12606515,251.0,0.0,6.0,2020-09-16
1014,US,Virginia,37.78258621,-79.44262866,48.0,0.0,1.0,2020-09-16
1015,US,Virginia,39.08990083,-77.63481877,6523.0,0.0,119.0,2020-09-16
1016,US,Virginia,37.53460572,-77.39326555,5120.0,0.0,205.0,2020-09-16
1017,US,Virginia,36.99536167,-79.88023649,284.0,0.0,3.0,2020-09-16
1018,US,Virginia,37.84157909,-78.27715475,288.0,0.0,9.0,2020-09-16
1019,US,Virginia,36.9302126,-80.36738849,189.0,0.0,5.0,2020-09-16
1020,US,Virginia,36.76366949,-77.8593436,336.0,0.0,3.0,2020-09-16
1021,US,Virginia,37.26818323,-82.03749726,113.0,0.0,2.0,2020-09-16
1022,US,Virginia,37.57242268,-78.52518834,671.0,0.0,9.0,2020-09-16
1023,US,Virginia,37.73484642,-79.35296097,78.0,0.0,1.0,2020-09-16
1024,US,Virginia,37.20553386,-79.09678609,388.0,0.0,4.0,2020-09-16
1025,US,Virginia,38.02679129,-77.34901405,302.0,0.0,5.0,2020-09-16
1026,US,Virginia,36.73066666,-80.73455942,465.0,0.0,21.0,2020-09-16
1027,US,Virginia,37.35358063,-77.05634116,79.0,0.0,5.0,2020-09-16
1028,US,Virginia,37.01909701,-78.66314092,97.0,0.0,0.0,2020-09-16
1029,US,Virginia,38.03527919,-78.48569588,935.0,0.0,26.0,2020-09-16
1030,US,Virginia,36.67670048,-76.30545744,4119.0,0.0,55.0,2020-09-16
1031,US,Virginia,37.37373208,-77.58680140000001,5628.0,0.0,89.0,2020-09-16
1032,US,Virginia,39.11271747,-77.99199425,88.0,0.0,0.0,2020-09-16
1033,US,Virginia,37.26420587,-77.39609676,241.0,0.0,24.0,2020-09-16
1034,US,Virginia,37.7824656,-79.98631446,30.0,0.0,0.0,2020-09-16
1035,US,Virginia,37.48133648,-80.21072274,26.0,0.0,0.0,2020-09-16
1036,US,Virginia,38.48199985,-77.95630870000002,1167.0,0.0,16.0,2020-09-16
1037,US,Virginia,37.51328851,-78.24398086,102.0,0.0,1.0,2020-09-16
1038,US,Virginia,36.58022376,-79.40395668,783.0,0.0,22.0,2020-09-16
1039,US,Virginia,37.12560977,-82.35124171,79.0,0.0,1.0,2020-09-16
1040,US,Virginia,37.07544585,-77.63451754,343.0,0.0,10.0,2020-09-16
1041,US,Virginia,36.69455571,-77.53406129,244.0,0.0,23.0,2020-09-16
1042,US,Virginia,37.93357639,-76.94230311,163.0,0.0,2.0,2020-09-16
1043,US,Virginia,38.83677558,-77.27565836,19837.0,0.0,572.0,2020-09-16
1044,US,Virginia,38.85157547,-77.29779640000002,132.0,0.0,7.0,2020-09-16
1045,US,Virginia,38.88485255,-77.17560759,66.0,0.0,6.0,2020-09-16
1046,US,Virginia,38.73564842,-77.80647472,877.0,0.0,21.0,2020-09-16
1047,US,Virginia,37.97850256,-77.96274807,273.0,0.0,4.0,2020-09-16
1048,US,Virginia,36.94618528,-78.24133319,107.0,0.0,2.0,2020-09-16
1049,US,Virginia,37.40021399,-79.19888138,1221.0,0.0,9.0,2020-09-16
1050,US,Virginia,38.41531222,-78.28220331,99.0,0.0,3.0,2020-09-16
1051,US,Virginia,37.26865804,-80.06396753,725.0,0.0,5.0,2020-09-16
1052,US,Virginia,37.27791025,-79.96189766,1413.0,0.0,15.0,2020-09-16
1053,US,Virginia,37.81204314,-79.44605905,93.0,0.0,2.0,2020-09-16
1054,US,Virginia,38.51006137,-78.87260325,1312.0,0.0,21.0,2020-09-16
1055,US,Virginia,36.93028320000001,-82.10095486,227.0,0.0,4.0,2020-09-16
